File,URL,Time,Weather,Temperature,Humidity,Wind
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.40,Clear.,26ʡC,1007 mbar,No wind
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.10,Clear.,26ʡC,1006 mbar,6 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.40,Clear.,26ʡC,1006 mbar,7 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.10,Clear.,25ʡC,1006 mbar,9 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.40,Haze.,25ʡC,1006 mbar,9 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.10,Haze.,25ʡC,1006 mbar,6 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.40,Haze.,25ʡC,1006 mbar,7 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.10,Haze.,25ʡC,1006 mbar,7 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.40,Haze.,25ʡC,1007 mbar,11 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.10,Passing clouds.,25ʡC,1007 mbar,9 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.40,Scattered clouds.,25ʡC,1007 mbar,6 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.10,Scattered clouds.,26ʡC,1008 mbar,9 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.40,Scattered clouds.,27ʡC,1008 mbar,11 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.40,Scattered clouds.,28ʡC,1009 mbar,15 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.10,Scattered clouds.,29ʡC,1010 mbar,22 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.40,Scattered clouds.,30ʡC,1010 mbar,19 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.40,Scattered clouds.,32ʡC,1009 mbar,19 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.10,Scattered clouds.,32ʡC,1009 mbar,19 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.40,Scattered clouds.,32ʡC,1009 mbar,19 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.10,Scattered clouds.,32ʡC,1008 mbar,17 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.40,Passing clouds.,33ʡC,1008 mbar,15 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.10,Passing clouds.,34ʡC,1007 mbar,15 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.40,Passing clouds.,34ʡC,1006 mbar,15 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.10,Passing clouds.,33ʡC,1006 mbar,22 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.10,Passing clouds.,33ʡC,1004 mbar,22 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.40,Passing clouds.,32ʡC,1004 mbar,20 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.10,Passing clouds.,32ʡC,1004 mbar,22 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.40,Passing clouds.,32ʡC,1004 mbar,19 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.10,Passing clouds.,31ʡC,1004 mbar,20 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.40,Passing clouds.,30ʡC,1004 mbar,19 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.10,Passing clouds.,29ʡC,1004 mbar,19 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.40,Passing clouds.,29ʡC,1005 mbar,19 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.10,Passing clouds.,28ʡC,1005 mbar,13 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.40,Passing clouds.,28ʡC,1006 mbar,15 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.10,Passing clouds.,28ʡC,1007 mbar,13 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.40,Passing clouds.,28ʡC,1007 mbar,15 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.10,Passing clouds.,28ʡC,1007 mbar,9 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.40,Passing clouds.,28ʡC,1007 mbar,13 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.10,Passing clouds.,28ʡC,1008 mbar,11 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.40,Passing clouds.,27ʡC,1008 mbar,11 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.10,Passing clouds.,27ʡC,1008 mbar,11 km/h
Soupfile_26.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.40,Passing clouds.,27ʡC,1008 mbar,13 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.10Sunday 1 April,Passing clouds.,28ʡC,1011 mbar,4 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.40,Passing clouds.,28ʡC,1010 mbar,4 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.10,Passing clouds.,28ʡC,1010 mbar,4 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.40,Passing clouds.,28ʡC,1009 mbar,4 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.10,Passing clouds.,28ʡC,1009 mbar,6 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.40,Passing clouds.,28ʡC,1009 mbar,No wind
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.10,Passing clouds.,28ʡC,1009 mbar,No wind
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.40,Passing clouds.,27ʡC,1009 mbar,No wind
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.10,Passing clouds.,26ʡC,1009 mbar,No wind
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.40,Passing clouds.,26ʡC,1010 mbar,No wind
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.10,Passing clouds.,26ʡC,1010 mbar,No wind
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.40,Passing clouds.,26ʡC,1010 mbar,No wind
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.10,Haze.,26ʡC,1011 mbar,No wind
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.40,Haze.,26ʡC,1011 mbar,No wind
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.10,Haze.,27ʡC,1012 mbar,No wind
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.10,Scattered clouds.,28ʡC,1012 mbar,6 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.40,Scattered clouds.,29ʡC,1013 mbar,6 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.10,Scattered clouds.,30ʡC,1013 mbar,11 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.10,Scattered clouds.,31ʡC,1013 mbar,11 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.40,Scattered clouds.,31ʡC,1012 mbar,7 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.10,Scattered clouds.,32ʡC,1012 mbar,15 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.40,Scattered clouds.,33ʡC,1012 mbar,15 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.10,Scattered clouds.,33ʡC,1011 mbar,19 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.40,Scattered clouds.,34ʡC,1011 mbar,22 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.10,Scattered clouds.,34ʡC,1010 mbar,22 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.40,Scattered clouds.,33ʡC,1010 mbar,20 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.10,Scattered clouds.,33ʡC,1009 mbar,22 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.40,Passing clouds.,33ʡC,1009 mbar,19 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.10,Passing clouds.,32ʡC,1009 mbar,19 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.40,Passing clouds.,32ʡC,1009 mbar,22 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.10,Passing clouds.,32ʡC,1009 mbar,22 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.40,Passing clouds.,32ʡC,1009 mbar,19 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.10,Passing clouds.,31ʡC,1009 mbar,19 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.40,Passing clouds.,30ʡC,1009 mbar,19 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.10,Passing clouds.,30ʡC,1009 mbar,19 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.40,Passing clouds.,29ʡC,1010 mbar,15 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.10,Passing clouds.,29ʡC,1010 mbar,17 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.40,Passing clouds.,29ʡC,1010 mbar,13 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.10,Passing clouds.,29ʡC,1010 mbar,13 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.40,Passing clouds.,29ʡC,1011 mbar,15 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.10,Passing clouds.,29ʡC,1011 mbar,13 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.40,Passing clouds.,29ʡC,1011 mbar,11 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.10,Passing clouds.,29ʡC,1011 mbar,13 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.40,Passing clouds.,29ʡC,1012 mbar,13 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.10,Passing clouds.,28ʡC,1012 mbar,11 km/h
Soupfile_27.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.40,Passing clouds.,28ʡC,1011 mbar,13 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.40Tuesday 1 May,Passing clouds.,30ʡC,1005 mbar,11 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.40,Passing clouds.,30ʡC,1004 mbar,13 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.10,Passing clouds.,30ʡC,1003 mbar,15 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.40,Passing clouds.,30ʡC,1004 mbar,15 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.10,Passing clouds.,30ʡC,1003 mbar,17 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.40,Passing clouds.,30ʡC,1003 mbar,19 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.10,Passing clouds.,29ʡC,1004 mbar,15 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.40,Passing clouds.,29ʡC,1004 mbar,13 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.10,Passing clouds.,29ʡC,1004 mbar,13 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.40,Passing clouds.,28ʡC,1005 mbar,15 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.40,Haze.,29ʡC,1005 mbar,13 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.40,Haze.,30ʡC,1006 mbar,17 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.10,Haze.,31ʡC,1006 mbar,20 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.40,Passing clouds.,32ʡC,1007 mbar,11 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.10,Passing clouds.,33ʡC,1007 mbar,7 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.40,Passing clouds.,34ʡC,1007 mbar,9 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.40,Passing clouds.,36ʡC,1007 mbar,7 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.10,Scattered clouds.,36ʡC,1006 mbar,7 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.40,Scattered clouds.,37ʡC,1005 mbar,7 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.10,Passing clouds.,37ʡC,1005 mbar,17 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.40,Passing clouds.,38ʡC,1004 mbar,17 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.40,Scattered clouds.,36ʡC,1003 mbar,20 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.10,Scattered clouds.,36ʡC,1002 mbar,20 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.40,Scattered clouds.,36ʡC,1002 mbar,24 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.10,Scattered clouds.,35ʡC,1002 mbar,22 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.40,Scattered clouds.,34ʡC,1002 mbar,22 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.10,Scattered clouds.,33ʡC,1002 mbar,22 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.10,Scattered clouds.,32ʡC,1003 mbar,19 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.40,Scattered clouds.,31ʡC,1003 mbar,15 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.10,Scattered clouds.,31ʡC,1003 mbar,20 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.40,Passing clouds.,31ʡC,1004 mbar,22 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.40,Passing clouds.,31ʡC,1005 mbar,15 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.10,Passing clouds.,31ʡC,1006 mbar,20 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.40,Passing clouds.,31ʡC,1006 mbar,17 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.40,Passing clouds.,31ʡC,1006 mbar,13 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.10,Passing clouds.,31ʡC,1007 mbar,15 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.40,Passing clouds.,31ʡC,1007 mbar,13 km/h
Soupfile_28.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.40,Passing clouds.,31ʡC,1006 mbar,15 km/h
Soupfile_29.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.40Friday 1 June,Passing clouds.,31ʡC,1000 mbar,19 km/h
Soupfile_29.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.40,Passing clouds.,31ʡC,1000 mbar,19 km/h
Soupfile_29.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.40,Clear.,31ʡC,999 mbar,19 km/h
Soupfile_29.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.40,Clear.,31ʡC,999 mbar,15 km/h
Soupfile_29.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.40,Passing clouds.,31ʡC,999 mbar,17 km/h
Soupfile_29.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.40,Passing clouds.,30ʡC,1000 mbar,17 km/h
Soupfile_29.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.40,Passing clouds.,31ʡC,1001 mbar,15 km/h
Soupfile_29.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.40,Scattered clouds.,33ʡC,1002 mbar,28 km/h
